tweet_id,retweet_count,favorite_count
838150277551247360,301,1567
838085839343206401,1,133
838083903487373313,2831,16431
837820167694528512,7134,31758
837482249356513284,405,3597
837471256429613056,2058,11965
837110210464448512,2174,15050
836989968035819520,2107,11924
836753516572119041,4255,18089
836677758902222849,2019,11824
836648853927522308,507,0
836397794269200385,25016,0
836380477523124226,2745,13879
836260088725786625,3974,19914
836001077879255040,3878,17862
835685285446955009,7404,0
835574547218894849,3291,16616
835536468978302976,1539,0
835309094223372289,19113,0
835297930240217089,2733,15404
835264098648616962,1539,7215
835246439529840640,63,1988
835172783151792128,5284,24524
835152434251116546,2755,20904
834931633769889797,1486,10079
834786237630337024,5103,20183
834574053763584002,2305,12787
834477809192075265,9743,0
834458053273591808,1543,9018
834209720923721728,4317,19200
834167344700198914,3355,14805
834089966724603904,1961,9426
834086379323871233,2037,12218
833863086058651648,2204,12595
833826103416520705,3482,17042
833732339549220864,203,0
833722901757046785,2992,19639
833479644947025920,1885,13975
833124694597443584,4433,18955
832998151111966721,2007,12403
832769181346996225,38,0
832757312314028032,3312,15818
832682457690300417,2660,11114
832645525019123713,484,2730
832636094638288896,2553,14852
832397543355072512,2034,11215
832369877331693569,2913,16042
832273440279240704,2139,10632
832215909146226688,5707,0
832215726631055365,8565,0
832088576586297345,2,59
832040443403784192,8799,0
832032802820481025,4293,16734
831939777352105988,5644,22434
831926988323639298,34,319
831911600680497154,5956,25777
831670449226514432,1686,9767
831650051525054464,1782,6667
831552930092285952,2156,8440
831322785565769729,1439,8731
831315979191906304,1036,6161
831309418084069378,2256,11064
831262627380748289,1884,11129
830956169170665475,1373,7494
830583320585068544,15373,62261
830173239259324417,5225,0
830097400375152640,2686,9133
829878982036299777,4589,0
829861396166877184,1790,11493
829501995190984704,9743,29819
829449946868879360,1854,9846
829141528400556032,6746,22862
829011960981237760,15057,50154
828801551087042563,3150,0
828770345708580865,5379,24017
828708714936930305,10292,34156
828650029636317184,1232,8931
828409743546925057,1078,6031
828408677031882754,1182,7232
828381636999917570,2054,11832
828376505180889089,990,6968
828372645993398273,2720,11840
828361771580813312,165,2063
828046555563323392,2647,11023
828011680017821696,1981,9749
827933404142436356,4812,18789
827653905312006145,2787,14552
827600520311402496,863,7048
827324948884643840,2798,14908
827199976799354881,2056,9971
826958653328592898,4589,20262
826848821049180160,9306,33958
826615380357632002,3670,0
826598799820865537,229,4845
826598365270007810,2173,9420
826476773533745153,3883,17328
826240494070030336,2410,12496
826204788643753985,855,4584
826115272272650244,2857,14702
825876512159186944,1733,9901
825829644528148480,2324,11989
825535076884762624,16305,53814
825147591692263424,4166,17207
825120256414846976,1165,0
825026590719483904,1165,5889
824796380199809024,5078,0
824775126675836928,3259,14016
824663926340194305,1635,9918
824325613288833024,9854,11143
824297048279236611,3554,14182
824025158776213504,556,4567
823939628516474880,2523,10036
823719002937630720,10312,0
823699002998870016,2330,13166
823581115634085888,2433,12219
823333489516937216,22,662
823322678127919110,3704,14777
823269594223824897,9183,0
822975315408461824,3188,16326
822872901745569793,39764,123700
822859134160621569,2104,12414
822647212903690241,5932,0
822610361945911296,2720,13930
822489057087389700,5931,17053
822462944365645825,13082,26212
822244816520155136,9183,33012
822163064745328640,4354,0
821886076407029760,2131,10646
821813639212650496,3115,0
821765923262631936,1553,7886
821522889702862852,1625,7547
821421320206483457,5109,0
821407182352777218,3978,11069
821153421864615936,8,236
821149554670182400,1819,8084
821107785811234820,1965,9032
821044531881721856,2115,11909
820837357901512704,6214,0
820749716845686786,9157,29728
820690176645140481,2990,11558
820494788566847489,521,0
820446719150292993,2383,0
820314633777061888,521,3152
820078625395449857,5762,18573
820013781606658049,1079,0
819952236453363712,1079,5006
819924195358416896,4528,12198
819711362133872643,2857,12580
819588359383371776,1865,9130
819347104292290561,1115,6810
819238181065359361,379,2133
819227688460238848,6214,21730
819015337530290176,34424,0
819015331746349057,17726,0
819006400881917954,17726,42889
819004803107983360,34424,82414
818646164899774465,19362,0
818627210458333184,7037,21166
818614493328580609,2345,9274
818588835076603904,5669,0
818536468981415936,2263,10244
818307523543449600,7420,0
818259473185828864,2073,10383
818145370475810820,2360,11585
817908911860748288,738,4595
817827839487737858,25016,48448
817777686764523521,2513,10196
817536400337801217,2720,11080
817502432452313088,3131,0
817423860136083457,13529,31737
817415592588222464,885,5283
817181837579653120,7834,0
817171292965273600,1857,8282
817120970343411712,2404,11506
817056546584727552,1509,8110
816829038950027264,4371,0
816816676327063552,1885,9447
816697700272001025,2046,9212
816450570814898180,7420,28579
816336735214911488,1794,8149
816091915477250048,1978,8462
816062466425819140,942,0
816014286006976512,4861,0
815990720817401858,942,4679
815966073409433600,7834,21063
815745968457060357,3842,0
815736392542261248,2108,9278
815639385530101762,1547,7800
815390420867969024,3552,9797
814986499976527872,1183,7239
814638523311648768,2515,10662
814578408554463233,5438,0
814530161257443328,1732,8191
814153002265309185,8077,27163
813944609378369540,2944,0
813910438903693312,1725,8829
813812741911748608,12990,34518
813800681631023104,1640,7867
813217897535406080,6824,17623
813202720496779264,1700,8743
813187593374461952,4030,18758
813172488309972993,1802,8777
813157409116065792,2059,7355
813142292504645637,2237,8058
813130366689148928,418,4252
813127251579564032,2912,11177
813112105746448384,2555,9766
813096984823349248,3370,10003
813081950185472002,2586,9399
813066809284972545,1821,7527
813051746834595840,6818,19869
812781120811126785,1783,7127
812709060537683968,1347,6274
812503143955202048,1147,5722
812466873996607488,1795,7556
812372279581671427,3412,12893
811985624773361665,1304,6893
811744202451197953,1467,7133
811647686436880384,680,5300
811627233043480576,2837,12033
811386762094317568,5956,19797
810984652412424192,1325,5038
810896069567610880,1637,8504
810657578271330305,2460,10399
810284430598270976,10463,33201
810254108431155201,3150,13931
809920764300447744,3670,14739
809808892968534016,4557,0
809448704142938112,1361,6590
809220051211603969,5225,18816
809084759137812480,3283,12524
808838249661788160,2856,9619
808733504066486276,2028,7472
808501579447930884,2449,10724
808344865868283904,19362,40048
808134635716833280,5491,0
808106460588765185,2062,8369
808001312164028416,3295,11810
807621403335917568,3373,13807
807106840509214720,51440,111226
807059379405148160,6864,0
807010152071229440,3614,12428
806629075125202948,32230,70322
806620845233815552,5124,0
806576416489959424,1818,4647
806542213899489280,2209,9706
806242860592926720,10836,0
806219024703037440,1130,6116
805958939288408065,4992,0
805932879469572096,1794,7856
805826884734976000,1710,6216
805823200554876929,7432,0
805520635690676224,1547,5464
805487436403003392,2369,8321
805207613751304193,1622,7457
804738756058218496,3590,12940
804475857670639616,1885,5823
804413760345620481,2999,0
804026241225523202,14972,41923
803773340896923648,2577,9517
803692223237865472,6898,0
803638050916102144,3871,10345
803380650405482500,1763,7364
803321560782307329,4937,0
803276597545603072,2289,9506
802952499103731712,1865,8555
802624713319034886,2715,0
802600418706604034,1377,6747
802572683846291456,2348,8493
802323869084381190,5455,15300
802265048156610565,1288,6603
802239329049477120,2449,8627
802185808107208704,250,0
801958328846974976,1592,7349
801854953262350336,218,1720
801538201127157760,1946,7796
801285448605831168,770,5720
801167903437357056,5491,23105
801127390143516673,3690,0
801115127852503040,1981,7661
800859414831898624,90,645
800855607700029440,1511,0
800751577355128832,2616,10066
800513324630806528,2813,12455
800459316964663297,2054,9019
800443802682937345,4009,0
800388270626521089,2629,10574
800188575492947969,3680,0
800141422401830912,2383,14471
800018252395122689,12258,26810
799774291445383169,4351,0
799757965289017345,1998,7945
799422933579902976,1792,7670
799308762079035393,5056,0
799297110730567681,2549,9361
799063482566066176,2333,7675
798933969379225600,4141,12386
798925684722855936,1355,7147
798705661114773508,6186,0
798701998996647937,7208,0
798697898615730177,6072,0
798694562394996736,4626,0
798686750113755136,2172,0
798682547630837760,4416,0
798673117451325440,5203,0
798665375516884993,3667,0
798644042770751489,1736,0
798628517273620480,1856,0
798585098161549313,5250,0
798576900688019456,5455,0
798340744599797760,3130,0
798209839306514432,2418,9897
797971864723324932,2880,10920
797545162159308800,4602,13838
797236660651966464,6129,18870
797165961484890113,24,212
796904159865868288,8328,0
796865951799083009,1825,7287
796759840936919040,2819,11171
796563435802726400,6704,0
796484825502875648,1644,7165
796387464403357696,3876,10426
796177847564038144,13321,0
796149749086875649,13321,30409
796125600683540480,1680,4723
796116448414461957,2243,8614
796080075804475393,2158,8000
796031486298386433,3491,10237
795464331001561088,21873,46611
795400264262053889,2674,9472
795076730285391872,5078,15302
794983741416415232,3145,0
794926597468000259,2152,9647
794355576146903043,9628,0
794332329137291264,2530,9106
794205286408003585,3102,8748
793962221541933056,4557,15860
793845145112371200,1739,8741
793614319594401792,2917,0
793601777308463104,1510,7556
793500921481273345,2223,10086
793286476301799424,8565,23285
793271401113350145,2237,8230
793256262322548741,7770,18868
793241302385262592,3064,9955
793226087023144960,2705,9254
793210959003287553,2600,8446
793195938047070209,5255,14397
793180763617361921,1857,6542
793165685325201412,2618,8876
793150605191548928,1592,5833
793135492858580992,2348,6057
793120401413079041,3667,11982
792913359805018113,3697,13542
792883833364439040,3990,10679
792773781206999040,1567,6983
792394556390137856,4002,12675
792050063153438720,1664,6757
791821351946420224,19620,0
791784077045166082,8847,0
791780927877898241,3544,0
791774931465953280,20678,42620
791672322847637504,2917,11114
791406955684368384,3842,12457
791312159183634433,2357,8297
791026214425268224,3789,0
790987426131050500,1981,9279
790946055508652032,4371,15824
790723298204217344,2139,0
790698755171364864,1796,7781
790581949425475584,6618,19493
790337589677002753,1763,7406
790277117346975746,2944,11860
790227638568808452,3294,0
789986466051088384,2139,8779
789960241177853952,3808,0
789903600034189313,3871,9754
789628658055020548,1637,7058
789599242079838210,1786,6359
789530877013393408,3145,11053
789314372632018944,2130,8178
789280767834746880,4572,0
789268448748703744,2434,8625
789137962068021249,2599,9203
788908386943430656,11671,25992
788765914992902144,9628,25830
788552643979468800,6632,0
788412144018661376,4907,14670
788178268662984705,1967,6873
788150585577050112,1196,5779
788070120937619456,3200,0
788039637453406209,1219,5772
787810552592695296,2831,8124
787717603741622272,2576,9687
787397959788929025,2654,10296
787322443945877504,1621,7370
787111942498508800,6277,0
786963064373534720,7404,25207
786729988674449408,2269,0
786709082849828864,5707,17314
786664955043049472,2358,10024
786595970293370880,2903,8953
786363235746385920,3206,10254
786286427768250368,2634,7545
786233965241827333,4354,14361
786051337297522688,145,1350
786036967502913536,6480,0
785927819176054784,2974,10772
785872687017132033,1667,6320
785639753186217984,2098,7433
785533386513321988,1831,8554
785515384317313025,1155,5774
785264754247995392,1512,6889
785170936622350336,4476,11327
784826020293709826,2999,9550
784517518371221505,2355,8469
784431430411685888,1181,5430
784183165795655680,7432,18889
784057939640352768,10312,28004
783839966405230592,9999,28298
783821107061198850,1820,6954
783695101801398276,2980,9831
783466772167098368,2071,7943
783391753726550016,5071,15952
783347506784731136,5129,0
783334639985389568,10836,27388
783085703974514689,2017,7710
782969140009107456,6864,22744
782747134529531904,1314,7053
782722598790725632,4992,16231
782598640137187329,1763,7363
782305867769217024,5109,15661
782021823840026624,5707,0
781955203444699136,3125,10536
781661882474196992,2509,9840
781655249211752448,1047,3762
781524693396357120,5124,19521
781308096455073793,2376,6717
781251288990355457,1920,7895
781163403222056960,2572,9242
780931614150983680,6704,20432
780858289093574656,1855,6777
780800785462489090,1198,5176
780601303617732608,3115,11397
780543529827336192,1623,5934
780496263422808064,3409,0
780476555013349377,103,0
780459368902959104,999,4980
780192070812196864,2075,8183
780092040432480260,2120,0
780074436359819264,4554,11390
779834332596887552,6480,17699
779377524342161408,2873,8231
779124354206535695,16937,0
779056095788752897,4192,13839
778990705243029504,6630,18694
778774459159379968,9110,0
778764940568104960,337,819
778748913645780993,1203,6444
778650543019483137,1384,5405
778624900596654080,940,4329
778408200802557953,3993,12832
778396591732486144,11285,0
778383385161035776,1018,5487
778286810187399168,3052,9713
778039087836069888,2453,7961
778027034220126208,1490,6179
777953400541634568,3253,0
777885040357281792,1511,5980
777684233540206592,2715,10581
777641927919427584,3904,0
777621514455814149,2329,8196
777189768882946048,3972,13267
776819012571455488,12538,0
776813020089548800,1110,4596
776477788987613185,2546,8215
776249906839351296,8414,0
776218204058357768,14641,28011
776201521193218049,2328,8999
776113305656188928,4009,11075
776088319444877312,141,1712
775898661951791106,15459,0
775842724423557120,2453,10996
775733305207554048,3690,13031
775729183532220416,4261,12236
775364825476165632,2707,6920
775350846108426240,3612,9547
775085132600442880,4351,14586
774757898236878852,1650,8111
774639387460112384,1610,6345
774314403806253056,5056,20468
773985732834758656,3574,10126
773922284943896577,1615,6044
773704687002451968,1494,6222
773670353721753600,1220,5044
773547596996571136,5669,20764
773336787167145985,4652,0
773308824254029826,6925,21912
773247561583001600,2991,8856
773191612633579521,3790,9354
772877495989305348,3568,8026
772826264096874500,2199,7553
772615324260794368,3104,0
772581559778025472,1578,6088
772193107915964416,1285,5664
772152991789019136,1048,3580
772117678702071809,686,3537
772114945936949249,440,2576
772102971039580160,861,3763
771908950375665664,1749,6162
771770456517009408,3130,11247
771500966810099713,2413,7747
771380798096281600,4652,9884
771171053431250945,6867,0
771136648247640064,2699,8577
771102124360998913,1324,5848
771014301343748096,1533,6463
770787852854652928,1099,4605
770772759874076672,1320,4876
770655142660169732,1660,6901
770414278348247044,1921,5923
770293558247038976,1351,5837
770093767776997377,2801,0
770069151037685760,2116,7122
769940425801170949,8799,29208
769695466921623552,1557,6025
769335591808995329,7103,0
769212283578875904,1592,5070
768970937022709760,5973,13359
768909767477751808,2427,0
768855141948723200,819,3920
768609597686943744,1094,3845
768596291618299904,1183,4724
768554158521745409,5364,0
768473857036525572,3149,12740
768193404517830656,3253,10145
767884188863397888,1262,4455
767754930266464257,4937,14930
767500508068192258,2140,7024
767191397493538821,3455,11500
767122157629476866,2628,9522
766793450729734144,1249,4727
766714921925144576,345,2459
766693177336135680,727,3785
766423258543644672,1449,5615
766313316352462849,1727,6326
766078092750233600,2410,0
766069199026450432,770,3925
766008592277377025,456,3525
765719909049503744,1983,6786
765669560888528897,1127,4843
765395769549590528,3096,25046
765371061932261376,1997,6662
765222098633691136,3104,10894
764857477905154048,1642,6063
764259802650378240,1382,5621
763956972077010945,49,731
763837565564780549,3789,11721
763183847194451968,1352,5045
763167063695355904,2740,0
763103485927849985,2109,6903
762699858130116608,3294,11327
762471784394268675,5879,10485
762464539388485633,3808,9616
762316489655476224,1027,4492
762035686371364864,14233,29724
761976711479193600,1816,5030
761750502866649088,3571,0
761745352076779520,792,4005
761672994376806400,26617,46148
761599872357261312,1096,3873
761371037149827077,16580,0
761334018830917632,1332,4811
761292947749015552,998,4173
761227390836215808,1437,4982
761004547850530816,3200,10620
760893934457552897,885,3569
760656994973933572,1743,6161
760641137271070720,1185,4659
760539183865880579,3324,7059
760521673607086080,1278,3912
760290219849637889,10526,25001
760252756032651264,795,3695
760190180481531904,1641,5330
760153949710192640,28,0
759943073749200896,1925,5514
759846353224826880,1793,6267
759793422261743616,1756,5564
759557299618865152,1100,4386
759447681597108224,2269,7919
759446261539934208,453,1559
759197388317847553,1797,5686
759159934323924993,1065,0
759099523532779520,3805,13585
759047813560868866,1844,6055
758854675097526272,838,3315
758828659922702336,3539,10447
758740312047005698,1496,5365
758474966123810816,911,3547
758467244762497024,2025,4463
758405701903519748,1756,4861
758355060040593408,956,3143
758099635764359168,9110,17648
758041019896193024,338,2523
757741869644341248,3014,6387
757729163776290825,7180,0
757725642876129280,1108,4245
757611664640446465,1004,4282
757597904299253760,277,0
757596066325864448,954,4062
757400162377592832,6295,14108
757393109802180609,1574,5428
757354760399941633,1298,4199
756998049151549440,1829,5858
756939218950160384,1831,6190
756651752796094464,1190,4685
756526248105566208,3287,9680
756303284449767430,1002,3682
756288534030475264,16256,41082
756275833623502848,1402,5961
755955933503782912,2615,6811
755206590534418437,4889,15262
755110668769038337,10151,19669
754874841593970688,7216,0
754856583969079297,2306,6428
754747087846248448,476,2408
754482103782404096,1785,4918
754449512966619136,671,3494
754120377874386944,2155,7369
753655901052166144,1984,5435
753420520834629632,3227,7316
753398408988139520,1723,5340
753375668877008896,2120,7114
753298634498793472,5187,0
753294487569522689,955,3118
753039830821511168,19113,34488
753026973505581056,874,3640
752932432744185856,6277,11726
752917284578922496,1437,6491
752701944171524096,2606,0
752682090207055872,1454,5580
752660715232722944,1418,4068
752568224206688256,2077,5106
752519690950500352,3144,6832
752334515931054080,1006,3583
752309394570878976,14858,0
752173152931807232,1665,5529
751950017322246144,830,2842
751937170840121344,1195,4819
751830394383790080,1783,5424
751793661361422336,2607,5378
751598357617971201,2822,7388
751583847268179968,1001,4090
751538714308972544,1143,4701
751456908746354688,920,2994
751251247299190784,5371,11697
751205363882532864,1659,5887
751132876104687617,1179,4716
750868782890057730,1241,4437
750719632563142656,4572,12225
750506206503038976,1044,4124
750429297815552001,3904,12274
750383411068534784,1038,4255
750381685133418496,26,666
750147208377409536,873,2899
750132105863102464,1174,3353
750117059602808832,1204,4037
750101899009982464,773,2836
750086836815486976,490,2021
750071704093859840,3021,7229
750056684286914561,817,2947
750041628174217216,565,2953
750026558547456000,717,2522
750011400160841729,819,2998
749996283729883136,754,2821
749981277374128128,2270,4768
749774190421639168,1205,4341
749417653287129088,1505,5659
749403093750648834,489,2431
749395845976588288,3143,7938
749317047558017024,2039,5083
749075273010798592,1878,5350
749064354620928000,1400,4489
749036806121881602,728,2874
748977405889503236,3122,9995
748932637671223296,2052,5396
748705597323898880,872,2579
748699167502000129,1452,4397
748692773788876800,1223,3944
748575535303884801,1799,5618
748568946752774144,606,2036
748346686624440324,1119,4839
748337862848962560,3722,7034
748324050481647620,689,3441
748307329658011649,652,3434
748220828303695873,7083,13101
747963614829678593,1950,5364
747933425676525569,2346,6157
747885874273214464,876,2712
747844099428986880,673,2620
747816857231626240,1053,4489
747651430853525504,143,1270
747648653817413632,5304,11928
747600769478692864,520,2164
747594051852075008,946,3414
747512671126323200,1470,5110
747461612269887489,938,3581
747439450712596480,1749,5024
747242308580548608,2617,0
747219827526344708,1433,4876
747204161125646336,828,3117
747103485104099331,3611,8860
746906459439529985,269,2708
746872823977771008,1935,5548
746818907684614144,1591,4938
746790600704425984,1456,4508
746757706116112384,3544,8811
746726898085036033,1633,5616
746542875601690625,1740,4675
746521445350707200,898,0
746507379341139972,989,4332
746369468511756288,1482,5745
746131877086527488,1991,6370
746056683365994496,737,3313
745789745784041472,961,3653
745712589599014916,2118,6483
745433870967832576,2300,6518
745422732645535745,2190,7929
745314880350101504,2472,6587
745074613265149952,3175,7245
745057283344719872,2047,6736
744995568523612160,566,2733
744971049620602880,2435,7278
744709971296780288,1430,5209
744334592493166593,1924,6322
744234799360020481,70351,144286
744223424764059648,323,1530
743980027717509120,1000,3885
743895849529389061,875,3395
743835915802583040,1861,0
743609206067040256,1268,4150
743595368194129920,5936,16899
743545585370791937,859,3266
743510151680958465,3409,7398
743253157753532416,1114,3921
743222593470234624,1728,5716
743210557239623680,1232,3549
742534281772302336,3265,6539
742528092657332225,1790,4090
742465774154047488,3584,6730
742423170473463808,3409,9065
742385895052087300,1771,6269
742161199639494656,1239,3988
742150209887731712,1393,4696
741793263812808706,1380,4211
741743634094141440,2487,7533
741438259667034112,744,3407
741303864243200000,2907,8106
741099773336379392,5003,9196
741067306818797568,2801,8837
740995100998766593,2459,5808
740711788199743490,858,3140
740699697422163968,705,2646
740676976021798912,6186,16792
740373189193256964,12093,32477
740365076218183684,384,2244
740359016048689152,794,3043
740214038584557568,1778,6170
739979191639244800,5364,18454
739932936087216128,982,3746
739844404073074688,785,3515
739623569819336705,1236,3487
739606147276148736,1489,4976
739544079319588864,19194,36367
739485634323156992,2633,6582
739238157791694849,52646,106819
738891149612572673,6,89
738885046782832640,1042,3495
738883359779196928,719,3035
738537504001953792,1392,4693
738402415918125056,737,3001
738184450748633089,1104,3963
738166403467907072,3025,8050
738156290900254721,581,2279
737826014890496000,1601,4821
737800304142471168,3161,9240
737678689543020544,1192,4625
737445876994609152,4041,9419
737322739594330112,728,3316
737310737551491075,6728,13469
736736130620620800,1537,3867
736392552031657984,6632,16290
736365877722001409,1110,3653
736225175608430592,2534,7469
736010884653420544,2694,7227
735991953473572864,1032,3289
735648611367784448,1006,3721
735635087207878657,2135,5648
735274964362878976,4531,12014
735256018284875776,801,3056
735137028879360001,877,2874
734912297295085568,471,2538
734787690684657664,5741,11533
734776360183431168,487,2313
734559631394082816,353,1373
733828123016450049,714,3299
733822306246479872,921,3383
733482008106668032,851,2877
733460102733135873,1135,3865
733109485275860992,15459,49234
732732193018155009,481,2224
732726085725589504,794,3287
732585889486888962,712,3349
732375214819057664,2275,7415
732005617171337216,4861,13658
731285275100512256,899,3216
731156023742988288,1140,3541
730924654643314689,1781,5629
730573383004487680,1908,4455
730427201120833536,937,3196
730211855403241472,956,3483
730196704625098752,1700,4435
